"GENE_SYMBOL","UL_mean","nonUL_mean","pancreaticMeans","sebumMeans","gliomaMeans"
"GON4L",121.851428571429,140.046078431373,856.1,6.8174,9.21532333333333
"GORASP1",100.239285714286,106.020588235294,181.4,4.7562,8.56692333333333
"GORASP2",759.290238095238,624.691830065359,3764.2,10.9758,11.6567333333333
"GOSR1",179.015952380952,164.062091503268,215.85,8.3697,9.81937
"GOSR2",78.5774920634921,71.9093681917211,143.4,7.4322,10.5584333333333
"GOT1",151.583571428571,125.791176470588,3070.4,10.5256,11.8126333333333
"GOT2",526.299047619048,449.329411764706,12704.3,11.9729,11.4471
"GP1BA",48.8278571428571,46.2,142.9,4.7851,6.23674333333333
"GP9",95.1142857142857,128.323529411765,120.5,9.2372,7.16375333333333
"GPA33",22.3328571428571,24.0852941176471,116.1,2.8733,6.15949
"GPAA1",344.246190476191,317.556862745098,196.7,8.7262,11.0427333333333
"GPATCH1",97.4771428571429,91.9411764705882,169.3,6.4504,8.20832666666667
"GPATCH2",67.5474285714286,66.1541176470588,351.9,8.485,9.07628
"GPATCH3",79.3285714285714,82.9882352941176,182.5,8.6905,7.50285666666667
"GPATCH4",156.435714285714,147.883921568627,3552.76666666667,11.2691,7.86611666666667
"GPATCH8",219.167142857143,208.978431372549,1270.3,7.5399,9.84815333333333
"GPBP1L1",272.596904761905,309.026797385621,2056.2,8.8237,10.4572333333333
"GPC1",213.992857142857,350.095098039216,122,10.5563,10.0724233333333
"GPC3",26.7885714285714,40.1852941176471,144.2,3.5271,6.94293333333333
"GPC4",135.921428571429,230.425490196078,562.6,4.5574,7.92671333333333
"GPD1",14.2660714285714,17.8331699346405,123.4,8.2772,6.92055666666667
"GPD1L",270.437857142857,366.819607843137,2335.8,8.3272,8.23104666666667
"GPHN",57.4795238095238,60.0313725490196,286.1,5.9968,8.79219333333333
"GPI",1198.23571428571,643.843137254902,4882.8,14.0954,11.6328333333333
"GPKOW",311.558571428571,321.082352941176,232.6,10.3355,9.48678666666667
"GPLD1",22.542,21.1225490196078,132.6,3.4886,6.60494333333333
"GPM6B",104.935714285714,62.0426470588235,447.366666666667,3.1484,12.3870666666667
"GPN1",503.465714285714,449.46862745098,3466.5,11.1462,9.72323333333333
"GPN2",153.19,148.242156862745,2832.9,9.889,9.25622666666667
"GPN3",196.21,193.707843137255,3507.35,9.7385,8.59851666666667
"GPNMB",984.462857142857,1551.15,214.65,5.9968,11.1223533333333
"GPR1",25.49,31.6647058823529,127.75,2.3199,8.19509
"GPR110",7.44892857142857,9.00245098039216,119.9,3.8998,4.85443333333333
"GPR116",206.453333333333,263.006862745098,1121,3.5271,5.66893
"GPR12",156.053571428571,144.06862745098,109.4,7.0569,6.87037333333333
"GPR124",472.685714285714,406.887254901961,497.2,5.3198,8.13469
"GPR125",151.782857142857,191.100653594771,129.5,6.5183,9.70154666666667
"GPR132",8.64214285714286,10.3392156862745,114.9,4.2161,6.34996333333333
"GPR135",17.4838095238095,24.0869281045752,130,5.5416,7.96732
"GPR137",30.27,35.6320261437909,4260.7,7.8448,9.12376
"GPR137B",254.98,212.772549019608,1365.4,6.6222,11.0945333333333
"GPR143",26.5614285714286,15.1764705882353,116.2,5.7746,6.17599
"GPR15",19.2028571428571,19.3450980392157,108.4,3.6971,5.18985333333333
"GPR153",1166.76214285714,1716.30392156863,115.7,14.3453,9.15259666666667
"GPR161",260.449285714286,600.242810457516,114.1,8.3881,8.70680666666667
"GPR162",38.2942857142857,30.8558823529412,2184.05,4.7562,8.97665333333333
"GPR17",16.5521428571429,8.85098039215686,126.9,4.676,8.08335666666667
"GPR171",14.8757142857143,23.7333333333333,115.3,4.7851,4.69508333333333
"GPR173",23.9928571428571,19.8446078431373,108.5,4.064,7.51108
"GPR176",56.9157142857143,56.2921568627451,160.8,4.6492,8.00782333333333
"GPR18",11.0871428571429,12.0509803921569,121.9,3.2249,5.13618333333333
"GPR182",22.9635714285714,30.0705882352941,111.6,4.0222,6.39522
"GPR183",60.4828571428571,93.3176470588235,114,3.877,4.87948666666667
"GPR19",6.56428571428571,6.91176470588235,206.75,6.7401,9.12571
"GPR20",92.3314285714286,70.021568627451,118.3,5.1637,7.11275666666667
"GPR21",43.78,41.5274509803922,115.3,3.0299,5.93894666666667
"GPR22",24.5264285714286,9.61764705882353,104.4,3.2657,4.03084666666667
"GPR25",15.5814285714286,10.3156862745098,109.7,6.7321,7.89944666666667
"GPR27",167.296428571429,124.149019607843,119.5,3.1484,8.91699
"GPR3",14.4971428571429,18.2872549019608,1194.2,5.0107,8.71977333333333
"GPR31",8.18428571428571,6.06862745098039,118.8,4.3944,6.74247666666667
"GPR32",13.0257142857143,16.4078431372549,116.1,3.9433,5.2239
"GPR35",40.5914285714286,41.406862745098,121.2,3.5271,6.97744333333333
"GPR37",9.82642857142857,20.678431372549,117.3,4.2161,8.69262333333333
"GPR37L1",17.4778571428571,18.0254901960784,125.8,4.8199,9.50211
"GPR39",5.26428571428571,6.61699346405229,113,7.5823,7.59940333333333
"GPR4",41.7414285714286,50.0725490196078,114.7,4.6492,6.85880666666667
"GPR45",11.6257142857143,9.86274509803922,103.6,4.4696,6.23144666666667
"GPR50",6.54142857142857,7.25490196078431,105.9,3.6971,6.32041333333333
"GPR52",5.75571428571429,9.52745098039216,126.55,3.4544,6.18142666666667
"GPR6",22.5564285714286,18.1549019607843,109.3,3.6971,7.50150333333333
"GPR63",14.5571428571429,14.4725490196078,176.7,3.8998,7.78062333333333
"GPR65",28.8121428571429,34.3254901960784,119.75,3.0299,4.10146333333333
"GPR68",48.7121428571429,28.0049019607843,109.3,4.064,6.62715666666667
"GPR75",17.0571428571429,13.8921568627451,124.6,4.1454,8.13622
"GPR85",16.03,9.17647058823529,102.8,3.1484,6.40757333333333
"GPR87",6.99571428571429,8.64901960784314,396.8,10.2683,4.45231333333333
"GPR97",18.2657142857143,20.2186274509804,103.8,4.048,6.65487
"GPR98",9.234,9.59084967320261,187.25,3.4544,7.41923
"GPRASP1",537.561428571429,577.519607843137,101.9,3.4544,7.15631333333333
"GPRC5A",23.8335714285714,46.7624183006536,5564,9.4368,8.70639333333333
"GPRC5B",89.9589285714286,142.036274509804,131.7,8.7423,12.2474
"GPRC5C",60.4403571428571,95.0367647058823,206.233333333333,4.3616,6.69885666666667
"GPRC5D",35.5614285714286,34.4705882352941,111.3,3.6197,5.75391666666667
"GPS2",308.137142857143,266.621568627451,222.7,8.4406,9.76934
"GPSM2",116.658214285714,62.9593137254902,632.3,5.7823,9.85085
"GPSM3",76.7907142857142,76.5395424836601,353.3,8.5664,7.5632
"GPT",116.292857142857,50.0117647058823,118.5,7.1848,7.04150333333333
"GPX2",21.9542857142857,26.5450980392157,245.4,5.0313,5.96937666666667
"GPX4",1293.17,1081.44117647059,7491.9,11.7432,12.4445333333333
"GPX5",11.3307142857143,15.7098039215686,110.533333333333,5.2669,5.62363666666667
"GPX7",239.292142857143,181.945098039216,422.8,5.3669,11.2085333333333
"GRAMD1C",22.8764285714286,28.4313725490196,111.6,3.4886,7.70378
"GRAMD4",59.0571428571429,71.4892156862745,146.8,5.1124,8.62296666666667
"GRAP",17.4,16.6633986928105,127.525,3.6971,7.01550333333333
"GRAP2",6.49047619047619,9.17124183006536,108.6,3.1484,5.96150666666667
"GRB14",45.0742857142857,17.0137254901961,189.466666666667,8.1864,7.00312666666667
"GRB2",241.330952380952,347.567320261438,772.25,8.7892,10.4546666666667
"GRB7",39.5642857142857,38.0901960784314,474.533333333333,7.3256,6.64933333333333
"GREB1",190.981904761905,204.977450980392,117.55,3.587,6.81600666666667
"GREM1",326.730714285714,156.875490196078,205.15,2.5009,6.84316666666667
"GREM2",49.7804761904762,61.1843137254902,110.5,3.9433,6.51117333333333
"GRHL2",17.1071428571429,25.0490196078431,192.6,7.9646,5.62232666666667
"GRHPR",553.365714285714,494.341830065359,1222.7,10.6798,10.1687066666667
"GRIA1",10.8328571428571,11.7764705882353,120.4,3.587,7.10847333333333
"GRIA2",347.011904761905,53.1771241830065,100.5,1.86,8.25237333333333
"GRIA3",20.1015238095238,9.59202614379085,120.7,2.1035,8.0234
"GRIA4",17.6719047619048,15.3712418300654,105.45,3.2657,8.22431333333333
"GRID2",14.2542857142857,10.7941176470588,115.5,3.757,9.09222
"GRIK1",17.0514285714286,16.4019607843137,116.966666666667,2.1035,5.30975666666667
"GRIK2",8.26428571428571,9.20751633986928,110.525,2.6088,8.76557
"GRIK3",11.6785714285714,9.22450980392157,105.6,3.9241,9.48480333333333
"GRIK4",6.43785714285714,6.45,114.9,2.7479,8.27289333333333
"GRIK5",59.1611904761905,55.9307189542484,124.3,4.5574,8.35232666666667
"GRIN1",50.0852380952381,81.1209150326796,111.333333333333,10.1842,6.96401333333333
"GRIN2A",45.1232142857143,26.1563725490196,108.2,2.9373,5.84558333333333
"GRIN2B",12.342619047619,14.6169934640523,115.9,2.8053,7.60759666666667
"GRIN2C",20.5111904761905,21.631045751634,404.7,4.0222,7.07075666666667
"GRIN2D",241.905714285714,517.228431372549,110.2,14.1221,7.77641666666667
"GRINA",190.604285714286,169.758823529412,1793.65,10.7629,9.68669333333333
"GRK5",190.930357142857,282.102941176471,128.85,8.1663,7.49212333333333
"GRK6",71.7107142857143,61.0583333333333,1042,10.0687,8.61895
"GRM1",10.2714285714286,12.2183006535948,106.6,2.226,6.41032
"GRM2",14.1178571428571,9.62647058823529,108.9,4.0863,6.55079
"GRM3",10.3357142857143,14.0745098039216,100.6,3.0299,5.69851333333333
"GRM4",37.2328571428571,42.3470588235294,134.8,4.1454,7.35822
"GRM5",10.1069047619048,11.1078431372549,109.7,4.064,7.21843666666667
"GRM8",10.8347619047619,10.8104575163399,131.8,3.4544,5.94294666666667
"GRN",1528.3419047619,2627.67647058824,1558.1,14.1961,12.3275
"GRP",195.212857142857,26.7254901960784,116.2,3.6411,7.08908333333333
"GRPEL1",138.626428571429,134.33431372549,1353.2,10.1267,9.75428666666667
"GRPR",34.442380952381,31.9967320261438,115.8,3.1009,6.39787666666667
"GRTP1",41.4907142857143,32.6656862745098,118.9,7.4349,7.75678333333333
"GRWD1",125.014285714286,134.049019607843,120.7,10.7776,9.35076333333333
"GSC2",4.11857142857143,5.42941176470588,95,4.3944,8.05526
"GSK3A",305.929285714286,632.089215686275,109.8,12.3344,11.0997666666667
"GSK3B",133.542,136.225882352941,6439.1,9.659,10.8675666666667
"GSPT2",134.225714285714,129.819607843137,641.6,4.7851,9.64856333333333
"GSS",251.540714285714,247.208823529412,806.6,12.1839,10.2484833333333
"GSTA1",45.6057142857143,44.7833333333333,419.9,2.4362,5.46655
"GSTA3",11.94,11.7392156862745,106.1,4.3944,4.55512
"GSTA4",529.695,390.396078431373,144.1,4.937,9.65216666666667
"GSTK1",429.055714285714,413.511764705882,10874.8,8.1134,10.9619666666667
"GSTM2",1283.89428571429,570.656862745098,192.8,3.8493,9.78792
"GSTM3",1447.44166666667,657.285947712418,308.9,2.6756,9.2809
"GSTM4",95.6683333333333,70.8650326797386,316.65,5.2411,10.0579733333333
"GSTM5",188.933571428571,284.175490196078,129.2,2.8733,5.88549
"GSTO1",1111.95928571429,1257.39705882353,8761.95,11.4876,8.38615
"GSTP1",2481.16285714286,3324.55294117647,4075.6,16.1146,12.4618333333333
"GSTT1",162.925714285714,224.620588235294,283.8,6.8429,7.35004333333333
"GSTT2",98.0964285714286,75.6617647058823,1129.95,10.6085,9.20851666666667
"GSTZ1",63.9471428571429,67.1450980392157,200.933333333333,7.6619,7.61716333333333
"GTDC1",59.874,74.3033333333333,610.066666666667,7.8243,8.95084
"GTF2A1",155.888333333333,115.906535947712,236.7,4.9487,10.3083
"GTF2A2",358.773333333333,483.128758169935,1405.6,11.3351,10.2081633333333
"GTF2B",338.245714285714,324.307843137255,2973.6,9.1657,9.85645333333333
"GTF2E1",240.42,182.470588235294,1112.7,9.5831,8.67056333333333
"GTF2E2",261.978571428571,249.207843137255,9415.8,8.8406,9.20376
"GTF2F1",230.505238095238,361.084967320261,5177.3,11.0234,10.3506333333333
"GTF2F2",148.755714285714,181.907843137255,278.4,11.4057,8.5153
"GTF2H1",210.420238095238,186.794444444444,539.7,9.2318,10.1918633333333
"GTF2H3",166.217857142857,149.666666666667,1027.5,8.6786,9.62057333333333
"GTF2H4",102.184285714286,79.1254901960784,318.5,6.9451,8.69303
"GTF2H5",298.091785714286,290.572058823529,3752.4,11.0899,8.29864
"GTF2IRD1",281.520714285714,224.985294117647,1788.7,5.7678,9.87276333333333
"GTF3A",806.802619047619,925.492810457516,9896.7,12.7253,10.14014
"GTF3C1",227.665714285714,204.411764705882,3451.3,6.5437,9.49053333333333
"GTF3C2",261.908095238095,235.141176470588,1114.2,11.25,10.3813333333333
"GTF3C3",113.587023809524,114.835784313725,2626.4,9.4196,9.82706333333333
"GTF3C4",114.484285714286,102.823529411765,1053,6.8004,9.23964
"GTPBP1",154.32219047619,159.575196078431,130.8,11.9857,10.0419933333333
"GTPBP2",83.3871428571429,96.8758169934641,950.7,9.7854,11.4861333333333
"GTPBP4",250.946428571429,269.430718954248,3669,12.1496,9.20959
"GTPBP6",307.63,390.339215686274,6995.7,11.9381,7.91992333333333
"GTPBP8",155.104761904762,231.047712418301,374.3,12.0258,8.93312333333333
"GTSE1",49.3093571428571,48.7343137254902,1433.7,9.5333,8.26070333333333
"GUCA1A",17.02,17.356862745098,112.3,3.3886,6.22785
"GUCA1B",37.6442857142857,32.2401960784314,163.1,4.0035,6.63717
"GUCA2A",18.7,20.8254901960784,110.7,4.064,6.95562666666667
"GUCA2B",17.0971428571429,10.2196078431373,125.9,3.5271,7.7322
"GUCY1A2",300.719761904762,194.598039215686,133.9,2.9373,8.65855333333333
"GUCY2C",10.2828571428571,12.5862745098039,113.3,3.587,5.04212333333333
"GUCY2D",20.0414285714286,20.3705882352941,114.3,3.4544,7.19299333333333
"GUCY2F",3.95285714285714,5.53529411764706,107.3,2.9891,5.21633666666667
"GUF1",79.3657142857143,70.0303921568627,503.4,7.8408,10.03898
"GUK1",1041.15642857143,1281.09705882353,323.9,13.0827,9.73869
"GULP1",367.813785714286,362.507058823529,215.4,8.9881,9.67360666666667
"GUSB",392.196428571429,634.909803921569,1171.1,10.7338,10.2772566666667
"GYG1",1112.77642857143,1236.19117647059,2046.1,7.0717,10.2930233333333
"GYPA",5.34764285714286,6.62686274509804,108.6,2.4362,4.21926666666667
"GYPB",17.3278571428571,19.3710784313725,111.6,2.6088,3.51581333333333
"GYPC",331.387142857143,429.858823529412,292.05,5.4259,8.69142
"GYS1",184.501428571429,240.58431372549,325.7,9.7523,8.95508666666667
"GYS2",4.33285714285714,7.19411764705882,100.1,3.0299,4.96135
"GZMA",31.7714285714286,86.1803921568628,263.1,3.5271,4.75391666666667
"GZMH",13.8157142857143,22.1450980392157,158.8,4.2161,6.8168
"GZMK",29.4585714285714,59.7274509803922,257.5,3.4544,3.82051333333333
"GZMM",50.5957142857143,57.4196078431373,114.7,7.0012,7.64951
"H1F0",627.397142857143,685.717647058824,297.2,11.3205,11.1104
"H1FX",391.854285714286,438.323529411765,3053.4,8.7383,9.63155666666667
"H2AFJ",493.591785714286,662.541013071895,382.25,12.1714,7.02788333333333
"H2AFV",649.372738095238,690.294281045752,423.3,4.1213,10.7654333333333
"H2AFX",152.602857142857,189.702450980392,142.9,11.5425,9.53674
"H2AFY2",154.964285714286,92.9117647058823,136.8,6.3102,7.55515666666667
"H2AFZ",2753.59238095238,1909.56470588235,18559.5,13.9775,11.2513
"H6PD",117.172738095238,109.449673202614,405.55,6.8368,8.72323333333333
"HAAO",55.7571428571429,53.6823529411765,112.4,4.9694,7.90343666666667
"HABP2",32.9285714285714,36.8509803921569,122.8,3.587,6.48190333333333
"HABP4",84.9964285714286,94.6063725490196,2364.8,7.9815,9.54119333333333
"HADH",1324.84214285714,706.324509803922,759.2,13.0109,9.60354333333333
"HADHA",393.801428571429,399.66568627451,262.6,6.3298,11.252
"HADHB",1244.45142857143,1434.11568627451,2811.2,11.6257,10.9514666666667
"HAGH",159.435714285714,172.850980392157,376.85,10.0355,10.5368666666667
"HAL",12.2526190476191,13.9950980392157,118.1,2.6756,5.96031333333333
"HAMP",60.0514285714286,45.4470588235294,139.7,4.9127,7.13691666666667
"HAND1",23.91,23.1843137254902,123.1,3.3128,6.88831666666667
"HAND2",122.357142857143,109.039215686275,112.9,3.1484,7.65609666666667
"HAO1",10.47,14.0235294117647,105.55,3.6411,4.6895
"HAO2",24.5578571428571,27.7558823529412,106.5,3.0299,5.86448333333333
"HAPLN1",51.3635714285714,10.2558823529412,141.1,3.3128,9.97025666666667
"HAPLN2",26.5471428571429,22.1960784313725,113.5,3.961,7.39797
"HARS2",245.898571428571,238.407843137255,5375.4,10.6463,8.62273
"HAS1",11.2514285714286,10.8509803921569,101,3.757,7.83650666666667
"HAS2",14.2271428571429,21.9343137254902,125.1,3.2249,9.70026
"HAT1",457.574285714286,459.652941176471,1982.9,12.0382,10.5808
"HAX1",541.245,598.122549019608,3967.6,12.8475,10.3945
"HBB",901.619761904762,4870.6341503268,271.4,3.4544,6.45697666666667
"HBD",34.1407142857143,340.002941176471,131.7,3.2249,6.13722666666667
"HBE1",14.0221428571429,16.6549019607843,111.4,6.2504,5.64915666666667
"HBEGF",52.4216666666667,91.0472222222222,1848.5,10.3129,9.89168333333333
"HBP1",275.162380952381,247.970261437909,281.9,7.2974,9.72034666666667
"HBQ1",19.72,22.8705882352941,111.7,6.6959,8.30926666666667
"HBS1L",142.842738095238,137.453431372549,113.2,10.6237,10.2655666666667
"HCCS",129.074285714286,124.210784313725,2096.1,5.6871,10.1268
"HCFC1",82.9264285714286,92.2408496732026,6780.4,5.248,10.4944333333333
"HCFC1R1",811.869285714286,1356.05980392157,1907,12.7829,7.96535
"HCFC2",176.52,156.116666666667,113.5,7.5011,8.61553
"HCG9",18.2757142857143,17.4725490196078,115.7,3.8263,5.80089333333333
"HCK",67.3371428571429,59.778431372549,147.2,3.8075,6.43884666666667
"HCLS1",326.39,275.382352941176,1323.1,4.9249,6.02561333333333
"HCN2",3157.11214285714,4773.77058823529,1969.1,15.5468,8.64560666666667
"HCN4",1216.99285714286,2181.58431372549,125.8,14.5397,7.63407666666667
"HCRT",144.312857142857,179.552941176471,116.2,11.8199,6.77775
"HCRTR1",20.49,21.5078431372549,101.9,6.6825,6.96998333333333
"HCRTR2",10.8842857142857,17.2882352941176,107.2,2.6088,6.15870333333333
"HDAC1",709.407142857143,684.678431372549,1874,12.0217,10.7635333333333
"HDAC2",739.392857142857,635.829411764706,2497.75,12.1311,10.9376666666667
"HDAC3",221.275714285714,176.935294117647,8116.2,7.4655,10.8277333333333
"HDAC4",184.549523809524,171.127941176471,247.4,6.0269,7.92935
"HDAC5",203.815952380952,191.921241830065,150.1,7.7155,9.10842666666667
"HDAC6",118.191428571429,108.766666666667,670.3,8.674,8.82423
"HDAC9",91.8354285714286,79.9372549019608,557.44,4.6143,9.50607333333333
"HDC",39.2842857142857,100.727450980392,205.6,4.4843,5.42356
"HDDC2",379.507142857143,305.609803921569,7215.9,8.696,10.8219
"HDGFRP3",204.248,218.104950980392,838.2,9.8586,10.7219
"HDHD3",59.68,49.2764705882353,2791.9,6.6276,8.04421666666667
"HEATR1",131.551428571429,141.699215686274,5983.9,11.0153,9.96525333333333
"HEATR2",187.765,216.38137254902,336.7,9.1872,10.0753666666667
"HEATR3",111.548571428571,92.8421568627451,309.4,6.8065,6.77873333333333
"HEATR6",78.4509523809524,73.0356209150327,702.1,7.1943,10.4935333333333
"HEBP1",753.564285714286,1284.15098039216,8709.8,12.1224,9.92808333333333
"HEBP2",483.420714285714,1104.48725490196,1166.4,11.5235,11.2771666666667
"HECA",523.081904761905,889.052941176471,290.8,9.615,8.8588
"HECTD3",141.825714285714,149.807843137255,1418.2,7.0614,9.67915
"HECW1",28.0495238095238,35.547385620915,122.3,3.2249,6.47862
"HELZ",213.656666666667,237.569281045752,231.1,7.9528,9.57381666666667
"HEMK1",70.5160714285714,62.5116013071895,229.1,5.3246,8.47541333333333
"HERC1",197.053333333333,224.814379084967,357.3,8.975,7.90075333333333
"HERC2",288.59380952381,248.337908496732,159,7.9112,9.83184666666667
"HERC4",94.4269047619048,86.2692810457516,825.133333333333,9.3827,8.49922333333333
"HERC5",495.765714285714,299.901960784314,725.1,9.6698,8.27645666666667
"HERC6",77.5671428571429,103.823529411765,903,10.2371,8.22456
"HES1",162.314285714286,169.104575163399,986.8,11.0111,9.97925666666667
"HES2",6.14071428571429,6.85816993464052,177.6,7.2583,6.98199666666667
"HESX1",7.34857142857143,8.77549019607843,139.6,3.6411,4.83986666666667
"HEXA",166.304285714286,197.590032679738,196.9,9.1513,10.5439466666667
"HEXB",1035.13,1171.77254901961,17447.4,10.5858,11.1217666666667
"HEXIM1",240.951428571429,294.417647058824,144.2,6.8454,9.02364666666667
"HEY1",133.602142857143,148.702941176471,160.8,4.8333,10.6562666666667
"HEY2",85.8271428571429,86.5303921568627,116.1,2.9373,9.04422333333333
"HEYL",169.508571428571,308.291176470588,295.8,3.4886,7.28067666666667
"HGF",26.3541904761905,25.7163398692811,126.7,3.2249,5.50502
"HGFAC",7.82857142857143,6.94901960784314,112.6,3.7842,7.22688333333333
"HGS",316.120357142857,455.210294117647,13686.7,13.4525,10.2271
"HHAT",61.1571428571429,64,122,6.9223,7.01627
"HHEX",75.8442857142857,87.0147058823529,146.9,6.6498,5.36718333333333
"HHIPL2",22.1185714285714,26.5549019607843,117.4,4.4262,6.36430666666667
"HHLA3",57.6333333333333,45.7686274509804,273.5,5.8118,8.96656
"HIBCH",293.282857142857,293.986274509804,509.4,10.0278,7.54293333333333
"HIC1",81.4721428571429,71.2686274509804,157.6,3.8263,7.83291666666667
"HIC2",58.9696428571429,54.4078431372549,389.4,9.3164,7.63831666666667
"HIF1A",1414.13285714286,1240.39411764706,1959.7,8.8328,11.8535666666667
"HIF1AN",95.0452380952381,86.9320261437909,884.3,5.6662,8.05695666666667
"HIF3A",40.0741156462585,45.3845471521942,119.08,3.6411,6.86412666666667
"HIGD1A",932.777380952381,901.345098039216,3160.7,11.8264,9.97736333333333
"HIGD1B",114.284285714286,186.470588235294,114.3,3.587,5.93271666666667
"HIGD2A",422.175,420.057843137255,3110.8,10.7943,11.5005
"HINT1",2837.51423809524,3303.61163398693,26626.3,13.6438,10.5559666666667
"HIP1",66.6261428571429,82.4766666666667,234,6.2067,10.4910733333333
"HIP1R",66.4128571428571,86.2486928104575,130.666666666667,7.0224,7.87289
"HIPK1",228.817023809524,277.662581699346,331.125,9.1162,10.9383333333333
"HIPK2",132.203928571429,139.229509803922,201.6,7.1081,11.5648
"HIPK3",716.564166666667,864.850653594771,1157.15,3.2657,9.26167333333333
"HIRA",200.582142857143,253.958823529412,117.4,10.034,9.25588333333333
